family,tag,n,idx,decoder,method,dim,budget,f_opt,exact,seed,best,ftt,fes
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,28,2929,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,29,2929,,10000000
scp_orlib,scp41,1000,0,penalty,mga,1000,10000000,429,True,30,3339,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,0,2564,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,1,2486,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,2,3012,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,3,2669,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,4,2725,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,5,2640,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,6,2791,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,7,1956,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,8,2861,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,9,2847,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,10,2603,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,11,2065,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,12,2384,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,13,3019,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,14,2895,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,15,2552,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,16,3195,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,17,2977,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,18,2631,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,19,2740,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,20,2081,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,21,2830,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,22,2434,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,23,2551,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,24,2877,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,25,2823,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,26,2144,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,27,2548,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,28,2567,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,29,2827,,10000000
scp_orlib,scp43,1000,0,penalty,mga,1000,10000000,516,True,30,3048,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,0,2969,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,1,2898,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,2,3070,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,3,3271,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,4,2965,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,5,2483,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,6,2980,,10000000
scp_orlib,scp42,1000,0,penalty,mga,1000,10000000,512,True,7,2722,,10000000
